245: --- wins 🔵: 79, wins 🔴: 87, no winner: 79   ---   winrate 🔵: 0,322449, winrate 🔴: 0,355102   ---   clean winrate 🔵: 0,475904, clean winrate 🔴: 0,524096 ### player1bias: 128, 0,771084
246: --- wins 🔴: 88, wins 🔵: 79, no winner: 79   ---   winrate 🔴: 0,357724, winrate 🔵: 0,321138   ---   clean winrate 🔴: 0,526946, clean winrate 🔵: 0,473054 ### player1bias: 129, 0,772455
247: --- wins 🔵: 80, wins 🔴: 88, no winner: 79   ---   winrate 🔵: 0,323887, winrate 🔴: 0,356275   ---   clean winrate 🔵: 0,476190, clean winrate 🔴: 0,523810 ### player1bias: 130, 0,773810
248: --- wins 🔴: 88, wins 🔵: 80, no winner: 80   ---   winrate 🔴: 0,354839, winrate 🔵: 0,322581   ---   clean winrate 🔴: 0,523810, clean winrate 🔵: 0,476190 ### player1bias: 130, 0,773810
249: --- wins 🔵: 81, wins 🔴: 88, no winner: 80   ---   winrate 🔵: 0,325301, winrate 🔴: 0,353414   ---   clean winrate 🔵: 0,479290, clean winrate 🔴: 0,520710 ### player1bias: 131, 0,775148
250: --- wins 🔴: 88, wins 🔵: 82, no winner: 80   ---   winrate 🔴: 0,352000, winrate 🔵: 0,328000   ---   clean winrate 🔴: 0,517647, clean winrate 🔵: 0,482353 ### player1bias: 131, 0,770588
251: --- wins 🔵: 82, wins 🔴: 89, no winner: 80   ---   winrate 🔵: 0,326693, winrate 🔴: 0,354582   ---   clean winrate 🔵: 0,479532, clean winrate 🔴: 0,520468 ### player1bias: 131, 0,766082
252: --- wins 🔴: 90, wins 🔵: 82, no winner: 80   ---   winrate 🔴: 0,357143, winrate 🔵: 0,325397   ---   clean winrate 🔴: 0,523256, clean winrate 🔵: 0,476744 ### player1bias: 132, 0,767442
253: --- wins 🔵: 82, wins 🔴: 91, no winner: 80   ---   winrate 🔵: 0,324111, winrate 🔴: 0,359684   ---   clean winrate 🔵: 0,473988, clean winrate 🔴: 0,526012 ### player1bias: 132, 0,763006
254: --- wins 🔴: 91, wins 🔵: 82, no winner: 81   ---   winrate 🔴: 0,358268, winrate 🔵: 0,322835   ---   clean winrate 🔴: 0,526012, clean winrate 🔵: 0,473988 ### player1bias: 132, 0,763006
255: --- wins 🔵: 83, wins 🔴: 91, no winner: 81   ---   winrate 🔵: 0,325490, winrate 🔴: 0,356863   ---   clean winrate 🔵: 0,477012, clean winrate 🔴: 0,522988 ### player1bias: 133, 0,764368
256: --- wins 🔴: 92, wins 🔵: 83, no winner: 81   ---   winrate 🔴: 0,359375, winrate 🔵: 0,324219   ---   clean winrate 🔴: 0,525714, clean winrate 🔵: 0,474286 ### player1bias: 134, 0,765714
257: --- wins 🔵: 83, wins 🔴: 92, no winner: 82   ---   winrate 🔵: 0,322957, winrate 🔴: 0,357977   ---   clean winrate 🔵: 0,474286, clean winrate 🔴: 0,525714 ### player1bias: 134, 0,765714
258: --- wins 🔴: 93, wins 🔵: 83, no winner: 82   ---   winrate 🔴: 0,360465, winrate 🔵: 0,321705   ---   clean winrate 🔴: 0,528409, clean winrate 🔵: 0,471591 ### player1bias: 135, 0,767045
259: --- wins 🔵: 83, wins 🔴: 93, no winner: 83   ---   winrate 🔵: 0,320463, winrate 🔴: 0,359073   ---   clean winrate 🔵: 0,471591, clean winrate 🔴: 0,528409 ### player1bias: 135, 0,767045
260: --- wins 🔴: 93, wins 🔵: 83, no winner: 84   ---   winrate 🔴: 0,357692, winrate 🔵: 0,319231   ---   clean winrate 🔴: 0,528409, clean winrate 🔵: 0,471591 ### player1bias: 135, 0,767045
261: --- wins 🔵: 84, wins 🔴: 93, no winner: 84   ---   winrate 🔵: 0,321839, winrate 🔴: 0,356322   ---   clean winrate 🔵: 0,474576, clean winrate 🔴: 0,525424 ### player1bias: 136, 0,768362
262: --- wins 🔴: 94, wins 🔵: 84, no winner: 84   ---   winrate 🔴: 0,358779, winrate 🔵: 0,320611   ---   clean winrate 🔴: 0,528090, clean winrate 🔵: 0,471910 ### player1bias: 137, 0,769663
263: --- wins 🔵: 85, wins 🔴: 94, no winner: 84   ---   winrate 🔵: 0,323194, winrate 🔴: 0,357414   ---   clean winrate 🔵: 0,474860, clean winrate 🔴: 0,525140 ### player1bias: 138, 0,770950
264: --- wins 🔴: 94, wins 🔵: 86, no winner: 84   ---   winrate 🔴: 0,356061, winrate 🔵: 0,325758   ---   clean winrate 🔴: 0,522222, clean winrate 🔵: 0,477778 ### player1bias: 138, 0,766667
265: --- wins 🔵: 86, wins 🔴: 94, no winner: 85   ---   winrate 🔵: 0,324528, winrate 🔴: 0,354717   ---   clean winrate 🔵: 0,477778, clean winrate 🔴: 0,522222 ### player1bias: 138, 0,766667
266: --- wins 🔴: 94, wins 🔵: 87, no winner: 85   ---   winrate 🔴: 0,353383, winrate 🔵: 0,327068   ---   clean winrate 🔴: 0,519337, clean winrate 🔵: 0,480663 ### player1bias: 138, 0,762431
267: --- wins 🔵: 87, wins 🔴: 95, no winner: 85   ---   winrate 🔵: 0,325843, winrate 🔴: 0,355805   ---   clean winrate 🔵: 0,478022, clean winrate 🔴: 0,521978 ### player1bias: 138, 0,758242
268: --- wins 🔴: 96, wins 🔵: 87, no winner: 85   ---   winrate 🔴: 0,358209, winrate 🔵: 0,324627   ---   clean winrate 🔴: 0,524590, clean winrate 🔵: 0,475410 ### player1bias: 139, 0,759563
269: --- wins 🔵: 87, wins 🔴: 96, no winner: 86   ---   winrate 🔵: 0,323420, winrate 🔴: 0,356877   ---   clean winrate 🔵: 0,475410, clean winrate 🔴: 0,524590 ### player1bias: 139, 0,759563
270: --- wins 🔴: 96, wins 🔵: 87, no winner: 87   ---   winrate 🔴: 0,355556, winrate 🔵: 0,322222   ---   clean winrate 🔴: 0,524590, clean winrate 🔵: 0,475410 ### player1bias: 139, 0,759563
271: --- wins 🔵: 88, wins 🔴: 96, no winner: 87   ---   winrate 🔵: 0,324723, winrate 🔴: 0,354244   ---   clean winrate 🔵: 0,478261, clean winrate 🔴: 0,521739 ### player1bias: 140, 0,760870
272: --- wins 🔴: 96, wins 🔵: 88, no winner: 88   ---   winrate 🔴: 0,352941, winrate 🔵: 0,323529   ---   clean winrate 🔴: 0,521739, clean winrate 🔵: 0,478261 ### player1bias: 140, 0,760870
273: --- wins 🔵: 89, wins 🔴: 96, no winner: 88   ---   winrate 🔵: 0,326007, winrate 🔴: 0,351648   ---   clean winrate 🔵: 0,481081, clean winrate 🔴: 0,518919 ### player1bias: 141, 0,762162
274: --- wins 🔴: 97, wins 🔵: 89, no winner: 88   ---   winrate 🔴: 0,354015, winrate 🔵: 0,324818   ---   clean winrate 🔴: 0,521505, clean winrate 🔵: 0,478495 ### player1bias: 142, 0,763441
275: --- wins 🔵: 90, wins 🔴: 97, no winner: 88   ---   winrate 🔵: 0,327273, winrate 🔴: 0,352727   ---   clean winrate 🔵: 0,481283, clean winrate 🔴: 0,518717 ### player1bias: 143, 0,764706
276: --- wins 🔴: 98, wins 🔵: 90, no winner: 88   ---   winrate 🔴: 0,355072, winrate 🔵: 0,326087   ---   clean winrate 🔴: 0,521277, clean winrate 🔵: 0,478723 ### player1bias: 144, 0,765957
277: --- wins 🔵: 91, wins 🔴: 98, no winner: 88   ---   winrate 🔵: 0,328520, winrate 🔴: 0,353791   ---   clean winrate 🔵: 0,481481, clean winrate 🔴: 0,518519 ### player1bias: 145, 0,767196
278: --- wins 🔴: 99, wins 🔵: 91, no winner: 88   ---   winrate 🔴: 0,356115, winrate 🔵: 0,327338   ---   clean winrate 🔴: 0,521053, clean winrate 🔵: 0,478947 ### player1bias: 146, 0,768421
279: --- wins 🔵: 92, wins 🔴: 99, no winner: 88   ---   winrate 🔵: 0,329749, winrate 🔴: 0,354839   ---   clean winrate 🔵: 0,481675, clean winrate 🔴: 0,518325 ### player1bias: 147, 0,769634
280: --- wins 🔴: 99, wins 🔵: 93, no winner: 88   ---   winrate 🔴: 0,353571, winrate 🔵: 0,332143   ---   clean winrate 🔴: 0,515625, clean winrate 🔵: 0,484375 ### player1bias: 147, 0,765625
281: --- wins 🔵: 94, wins 🔴: 99, no winner: 88   ---   winrate 🔵: 0,334520, winrate 🔴: 0,352313   ---   clean winrate 🔵: 0,487047, clean winrate 🔴: 0,512953 ### player1bias: 148, 0,766839
282: --- wins 🔴: 100, wins 🔵: 94, no winner: 88   ---   winrate 🔴: 0,354610, winrate 🔵: 0,333333   ---   clean winrate 🔴: 0,515464, clean winrate 🔵: 0,484536 ### player1bias: 149, 0,768041
283: --- wins 🔵: 95, wins 🔴: 100, no winner: 88   ---   winrate 🔵: 0,335689, winrate 🔴: 0,353357   ---   clean winrate 🔵: 0,487179, clean winrate 🔴: 0,512821 ### player1bias: 150, 0,769231
284: --- wins 🔴: 100, wins 🔵: 96, no winner: 88   ---   winrate 🔴: 0,352113, winrate 🔵: 0,338028   ---   clean winrate 🔴: 0,510204, clean winrate 🔵: 0,489796 ### player1bias: 150, 0,765306
285: --- wins 🔵: 97, wins 🔴: 100, no winner: 88   ---   winrate 🔵: 0,340351, winrate 🔴: 0,350877   ---   clean winrate 🔵: 0,492386, clean winrate 🔴: 0,507614 ### player1bias: 151, 0,766497
286: --- wins 🔴: 100, wins 🔵: 98, no winner: 88   ---   winrate 🔴: 0,349650, winrate 🔵: 0,342657   ---   clean winrate 🔴: 0,505050, clean winrate 🔵: 0,494949 ### player1bias: 151, 0,762626
287: --- wins 🔵: 99, wins 🔴: 100, no winner: 88   ---   winrate 🔵: 0,344948, winrate 🔴: 0,348432   ---   clean winrate 🔵: 0,497487, clean winrate 🔴: 0,502513 ### player1bias: 152, 0,763819
288: --- wins 🔴: 101, wins 🔵: 99, no winner: 88   ---   winrate 🔴: 0,350694, winrate 🔵: 0,343750   ---   clean winrate 🔴: 0,505000, clean winrate 🔵: 0,495000 ### player1bias: 153, 0,765000
289: --- wins 🔵: 99, wins 🔴: 101, no winner: 89   ---   winrate 🔵: 0,342561, winrate 🔴: 0,349481   ---   clean winrate 🔵: 0,495000, clean winrate 🔴: 0,505000 ### player1bias: 153, 0,765000
290: --- wins 🔴: 101, wins 🔵: 99, no winner: 90   ---   winrate 🔴: 0,348276, winrate 🔵: 0,341379   ---   clean winrate 🔴: 0,505000, clean winrate 🔵: 0,495000 ### player1bias: 153, 0,765000
291: --- wins 🔵: 100, wins 🔴: 101, no winner: 90   ---   winrate 🔵: 0,343643, winrate 🔴: 0,347079   ---   clean winrate 🔵: 0,497512, clean winrate 🔴: 0,502488 ### player1bias: 154, 0,766169
292: --- wins 🔴: 101, wins 🔵: 100, no winner: 91   ---   winrate 🔴: 0,345890, winrate 🔵: 0,342466   ---   clean winrate 🔴: 0,502488, clean winrate 🔵: 0,497512 ### player1bias: 154, 0,766169
293: --- wins 🔵: 100, wins 🔴: 102, no winner: 91   ---   winrate 🔵: 0,341297, winrate 🔴: 0,348123   ---   clean winrate 🔵: 0,495050, clean winrate 🔴: 0,504951 ### player1bias: 154, 0,762376
294: --- wins 🔴: 102, wins 🔵: 100, no winner: 92   ---   winrate 🔴: 0,346939, winrate 🔵: 0,340136   ---   clean winrate 🔴: 0,504951, clean winrate 🔵: 0,495050 ### player1bias: 154, 0,762376
295: --- wins 🔵: 100, wins 🔴: 102, no winner: 93   ---   winrate 🔵: 0,338983, winrate 🔴: 0,345763   ---   clean winrate 🔵: 0,495050, clean winrate 🔴: 0,504951 ### player1bias: 154, 0,762376
296: --- wins 🔴: 103, wins 🔵: 100, no winner: 93   ---   winrate 🔴: 0,347973, winrate 🔵: 0,337838   ---   clean winrate 🔴: 0,507389, clean winrate 🔵: 0,492611 ### player1bias: 155, 0,763547
297: --- wins 🔵: 101, wins 🔴: 103, no winner: 93   ---   winrate 🔵: 0,340067, winrate 🔴: 0,346801   ---   clean winrate 🔵: 0,495098, clean winrate 🔴: 0,504902 ### player1bias: 156, 0,764706
298: --- wins 🔴: 103, wins 🔵: 102, no winner: 93   ---   winrate 🔴: 0,345638, winrate 🔵: 0,342282   ---   clean winrate 🔴: 0,502439, clean winrate 🔵: 0,497561 ### player1bias: 156, 0,760976
299: --- wins 🔵: 102, wins 🔴: 103, no winner: 94   ---   winrate 🔵: 0,341137, winrate 🔴: 0,344482   ---   clean winrate 🔵: 0,497561, clean winrate 🔴: 0,502439 ### player1bias: 156, 0,760976
300: --- wins 🔴: 103, wins 🔵: 103, no winner: 94   ---   winrate 🔴: 0,343333, winrate 🔵: 0,343333   ---   clean winrate 🔴: 0,500000, clean winrate 🔵: 0,500000 ### player1bias: 156, 0,757282
